match_id,match_date,player_1_won,probability_peak_22,probability_peak_24,probability_peak_26,probability_peak_28
0dAijssk,2024-01-31,0,0.4224511055,0.4230098625,0.4237328048,0.4140552421
jVtm1nrg,2024-01-31,0,0.2107364862,0.2114706657,0.21776861,0.221273512
xWSoDQXI,2024-01-31,1,0.7021408439,0.7010397281,0.7008629998,0.6982028501
W6uL0ANL,2024-02-01,1,0.5995936243,0.601584574,0.6031935451,0.6019027642
YimIyUtP,2024-02-01,0,0.4507613757,0.4530907603,0.4562261208,0.4564910932
U7GQAW1S,2024-02-01,0,0.414171489,0.4168184415,0.4150877938,0.4151791181
C0ZzRr8C,2024-02-01,0,0.5615928099,0.5557057649,0.558316983,0.5645094385
bsodRI7D,2024-02-01,1,0.731257061,0.7320667456,0.7263731662,0.7285882054
rD9x4PR8,2024-02-01,1,0.3826041483,0.3794930706,0.3829954297,0.3827021224
jc3gXAB2,2024-02-01,0,0.4651025088,0.4723952316,0.4739824443,0.4574601001
nuVzP3QB,2024-02-01,1,0.6613573098,0.6588261421,0.6570822427,0.6587594546
G4We9HlC,2024-02-01,1,0.6120382777,0.6125987958,0.6131958004,0.6189842557
2yubEj6G,2024-02-02,1,0.543954413,0.5512891803,0.5503468243,0.5501836738
bNlfrz2p,2024-02-02,0,0.2863300351,0.2868349796,0.2887687226,0.2876886896
Ot8dVpnh,2024-02-02,1,0.6818428139,0.6775720458,0.673888622,0.6781369138
nuJ7XwkI,2024-02-02,0,0.5281164513,0.5314270568,0.5303052806,0.5228302777
t2A9X0rR,2024-02-02,1,0.4640368616,0.4620233175,0.4602085412,0.4585025046
xStkb88Q,2024-02-02,0,0.4225779674,0.432893078,0.4297227448,0.4303101424
YiRwSbpL,2024-02-02,1,0.7858391896,0.7828381634,0.7799920806,0.7834625887
MP7CAMTp,2024-02-02,0,0.4892666487,0.4905000175,0.4912322798,0.4881717448
SjAmLF32,2024-02-03,1,0.2787574892,0.2783867498,0.2651483973,0.2674567456
v7FWK69J,2024-02-03,1,0.6925865802,0.6833929784,0.6904643435,0.6970870528
WK4srlnA,2024-02-03,0,0.1430407161,0.1412019546,0.1389436349,0.1363083325
vBP6ZAe0,2024-02-03,1,0.4148143464,0.4078227438,0.4101112935,0.4124898606
0rRP1R2s,2024-02-03,1,0.9441747826,0.9450505474,0.9456438391,0.9469213983
IcEzKQOP,2024-02-03,0,0.2023109191,0.1944809896,0.1898767722,0.1796705457
hIFcuJYC,2024-02-03,0,0.4320831584,0.4319334582,0.4314633575,0.4311701441
Y9vXa5Xg,2024-02-03,1,0.8045039356,0.8066400357,0.7974300739,0.8071669964
GYTyaPn0,2024-02-03,1,0.7599971103,0.7265682079,0.7309259882,0.7322466295
4hJ1vwlJ,2024-02-03,0,0.4127207988,0.4130826018,0.4108208809,0.4174006082
tfEiKZI8,2024-02-03,0,0.2150827733,0.1871684288,0.1792257297,0.1744485535
ObXqc3HC,2024-02-03,1,0.593862864,0.6019576407,0.610513595,0.6320193885
OI3dJgYE,2024-02-03,0,0.2465849164,0.2015074263,0.1940374584,0.18329816
2kWmdNWI,2024-02-03,0,0.2824059671,0.2623032852,0.2440555016,0.2280522394
UyYubq26,2024-02-03,1,0.8180449216,0.8306533651,0.8352976581,0.83879378
AobIVxtS,2024-02-03,1,0.5156690852,0.5169313555,0.5176612789,0.5186601167
0QksfOFo,2024-02-04,1,0.4856918089,0.4866750638,0.4877033094,0.4875148203
jouPrtfI,2024-02-04,0,0.6473979722,0.656501681,0.6558442865,0.6573109407
AH24OQQg,2024-02-04,1,0.567743026,0.5463343253,0.5595517069,0.5738537698
8l8ic3po,2024-02-04,0,0.4903843841,0.4525316153,0.4606417447,0.4787460443
GzPTJxFC,2024-02-04,1,0.5671206048,0.5655341281,0.5654917884,0.5683240499
tpyE6b4F,2024-02-05,0,0.4303580614,0.4241061692,0.4262260006,0.4247251277
G65cbzCe,2024-02-05,0,0.5746888987,0.5746023557,0.5685512002,0.5684140601
lIOTViRj,2024-02-05,0,0.2444136887,0.245411757,0.2467259293,0.2512935082
jgFtiPOt,2024-02-05,0,0.3510194219,0.3651638562,0.3512064274,0.3513174525
rDcqMw42,2024-02-05,0,0.4965645116,0.5060305904,0.5070590169,0.5071358741
O8QI5IJL,2024-02-05,1,0.4424413479,0.442947433,0.4410351769,0.4356188144
MZnIeN0J,2024-02-06,1,0.4695641113,0.4646662516,0.4630512503,0.4622419654
nL8kk3gg,2024-02-06,1,0.5540229483,0.5541391253,0.5583192363,0.559113825
fiHl0dsq,2024-02-06,0,0.532933656,0.5361025701,0.5358022166,0.5333551457
YDSEe5GP,2024-02-06,0,0.1110456629,0.1013707001,0.09515415743,0.08819641133
M3dmLcJ8,2024-02-06,0,0.55179998,0.5580040723,0.560244125,0.5604974749
zmY58KZ2,2024-02-06,1,0.8699713841,0.8713698532,0.8712859157,0.8727521773
fNTAdo1J,2024-02-06,1,0.8237001224,0.8212730111,0.8218048957,0.8214753906
QB7glN8a,2024-02-07,1,0.7148354879,0.7147888327,0.7159391673,0.7167009712
U991cfR1,2024-02-07,1,0.2854961669,0.2826704012,0.2822085195,0.2839103529
xhGwUI0O,2024-02-07,1,0.4323631703,0.4301476515,0.4263612021,0.424542268
bylIkZ9b,2024-02-07,1,0.5192330233,0.520311582,0.5235339743,0.5289215519
nmRn1Hrg,2024-02-07,0,0.5480521472,0.5500312613,0.5481664606,0.5474747822
YPfNEBEa,2024-02-08,0,0.4752189731,0.4835407419,0.4811503983,0.4730850986
E9HR7Rxk,2024-02-08,1,0.2991862783,0.30115059,0.3008922258,0.2997985086
CYWaIYU4,2024-02-08,0,0.7362837071,0.735286466,0.731013086,0.7317145147
Aqa6pAQA,2024-02-08,0,0.4276823456,0.4319149438,0.4297334976,0.4312145446
Cda5BPCS,2024-02-09,1,0.8068789491,0.803764425,0.8099032362,0.8104657314
K2lu5Nkd,2024-02-09,0,0.1647488595,0.1659611896,0.1815464788,0.1798342026
rH7lF7D3,2024-02-09,0,0.4944239756,0.5014318015,0.4991097513,0.4998687381
zBWRSQs3,2024-02-09,0,0.2784997684,0.2781823334,0.2787654613,0.2782641365
YoQchp6j,2024-02-09,1,0.5266969715,0.5280999619,0.5316837323,0.5367363822
0hIqGmbc,2024-02-09,0,0.4983265235,0.4989433771,0.5075574099,0.4997360999
rLJeCCBL,2024-02-09,1,0.5315145688,0.5359648249,0.5330611595,0.5389107678
UaWXAhMH,2024-02-09,0,0.5837451274,0.5809616,0.5824143568,0.5824759799
tCky63zj,2024-02-09,0,0.463633857,0.4632612239,0.4690304568,0.4694492471
dKXNT6Sd,2024-02-09,1,0.7450161547,0.7465602419,0.748594138,0.7491000846
nBPYIpsi,2024-02-09,1,0.5922572934,0.6074505971,0.6282384078,0.6491202902
nkEuHTri,2024-02-09,0,0.3192165283,0.3169386088,0.3180359609,0.3187605959
GnDktnbE,2024-02-09,1,0.5846065274,0.5837182779,0.5839603399,0.5855875126
2Z3AvnzG,2024-02-09,0,0.3545061977,0.3539807856,0.3532493653,0.3612408768
UXVVRpc9,2024-02-09,1,0.4614658928,0.458675501,0.4590614378,0.4589630756
ptQFPxsg,2024-02-09,0,0.4625475929,0.4593224853,0.460535518,0.4645447836
UX90C5cM,2024-02-09,0,0.1739952005,0.1734048057,0.1783994928,0.1783276109
MXZgjD98,2024-02-09,1,0.4163045863,0.4162816814,0.4087935936,0.4071666892
boRHDNZE,2024-02-09,1,0.8048988208,0.8046433911,0.8059456378,0.8052176757
AwK2pejg,2024-02-10,0,0.4898865517,0.492135484,0.4938119802,0.4951834202
ERt6Sj5l,2024-02-10,1,0.5347508227,0.5246332549,0.526384956,0.5328454048
YemX9455,2024-02-10,1,0.6283094084,0.6280765493,0.6263320213,0.6240892393
dKkpomb1,2024-02-10,0,0.5058189458,0.5099874536,0.5097843209,0.5073296374
4Gip1UNQ,2024-02-10,0,0.4510939159,0.4450018529,0.4423518247,0.4487550124
r13y3jgE,2024-02-10,0,0.4267382376,0.4273804652,0.428193137,0.429139468
UNbFqN9j,2024-02-10,0,0.3262953488,0.3249535222,0.3255705901,0.325700431
Optp72kO,2024-02-10,0,0.5067148732,0.5060172816,0.5041906926,0.5015827916
6urb86ni,2024-02-10,1,0.564052041,0.5664421675,0.5607805717,0.5596066381
6eKX25B4,2024-02-10,0,0.3778278818,0.3800178475,0.3807149423,0.3851669583
K6O1Pq5h,2024-02-11,1,0.7895308809,0.7897358951,0.7921785159,0.7922661794
WQ9yxNlb,2024-02-11,0,0.3058652976,0.3046320667,0.3141864872,0.315304782
lQOAvifH,2024-02-11,0,0.2602160425,0.2590241276,0.2585680979,0.2570741819
pUDuys44,2024-02-11,0,0.4448960147,0.4464410753,0.4465759401,0.446421053
QNXkqFun,2024-02-11,0,0.5178582592,0.5168483439,0.5143859678,0.526292238
f3P6uXvB,2024-02-11,1,0.5676732998,0.5667950125,0.5692140678,0.5724129443
KpXgrZfh,2024-02-11,1,0.4731345578,0.4753938688,0.4728735813,0.4711383348
KrUBM63j,2024-02-11,0,0.3974078065,0.3968068341,0.3954370277,0.3940264412
2kKMKLJN,2024-02-11,1,0.5485883857,0.5475869818,0.5461964604,0.5444723141
zJ6hYvlN,2024-02-11,0,0.4687174056,0.4787743136,0.478116297,0.4770086562
bDBTwqKo,2024-02-12,1,0.5793775512,0.5892875702,0.5877899732,0.5836829183
SWR9NNZ4,2024-02-12,0,0.6099180505,0.6080573222,0.6075124885,0.5941570002
dCJQJuZT,2024-02-12,0,0.3191889071,0.3302130165,0.3274137897,0.3264733879
EmUopeQu,2024-02-12,0,0.3087146633,0.3086987327,0.3112268499,0.3041705423
lnGIL14H,2024-02-12,1,0.485765628,0.4854438527,0.4649272715,0.4644528568
byWcsgAb,2024-02-12,0,0.2577542214,0.2585074261,0.2583856384,0.2614079078
6q2lZKYG,2024-02-12,0,0.3826271028,0.3824529999,0.382154938,0.3820548094
GCQ2tDP4,2024-02-12,0,0.3164259159,0.3181425862,0.3181425616,0.3185326007
Sh3pz1JA,2024-02-12,1,0.5097669745,0.5084657697,0.5096955062,0.5030018553
bL5hFaso,2024-02-12,1,0.6103624671,0.6093986811,0.608289458,0.6079913652
lQ2uPBfU,2024-02-12,0,0.3288480885,0.3284407224,0.3282539829,0.3270978353
6NQDMskB,2024-02-12,1,0.5393073993,0.5396549609,0.5431430966,0.5507394584
E95dXb3T,2024-02-12,0,0.648068295,0.6409784868,0.6400021959,0.6507384748
x4AXx3Zi,2024-02-12,0,0.5793935742,0.5767021302,0.5831808547,0.5837752004
S49plPmB,2024-02-12,1,0.9044471526,0.908570665,0.9089102414,0.9088859841
GjPnSS81,2024-02-12,1,0.8469309842,0.8470944134,0.8546386787,0.8517732015
WOSoWW5K,2024-02-13,1,0.7222763136,0.7219798754,0.7218846802,0.7232229923
4IIInbk8,2024-02-13,0,0.4279745397,0.4291028655,0.4289080819,0.43654785
U5sUMYEn,2024-02-13,1,0.4570714826,0.4625926947,0.4619545622,0.4614059614
xfPyadFB,2024-02-13,0,0.3256866266,0.330381914,0.3295209639,0.3295436435
rcH8n78i,2024-02-13,1,0.3003781633,0.3012016327,0.3024213571,0.3038687429
OEujESKF,2024-02-13,1,0.491519112,0.4924917127,0.4833847667,0.485568711
tYQef0Ap,2024-02-13,0,0.3262675849,0.3271861173,0.3250862374,0.3229944648
bwBL9dM0,2024-02-13,0,0.5040912409,0.5122045637,0.5097992427,0.5095160068
fsOjRnO7,2024-02-13,1,0.1291145776,0.1294533637,0.1293550692,0.1329712121
hpSgHUrO,2024-02-13,0,0.3000911457,0.2990480161,0.2970104481,0.2999829749
hbP1xbEI,2024-02-13,0,0.6986739537,0.6995731785,0.699390796,0.6986759766
GpOubGUH,2024-02-13,0,0.3605552235,0.3612960376,0.3577548607,0.3535686132
p2HoHNHc,2024-02-13,0,0.1410022888,0.1415382728,0.1364585094,0.1366726756
2DfatGZt,2024-02-14,0,0.6060046509,0.6060443875,0.615167763,0.6125232654
KfYH0cY1,2024-02-14,1,0.6425177963,0.6421665981,0.6451124419,0.6404575837
4UtMmMIt,2024-02-14,0,0.5469171898,0.5480606917,0.5458080956,0.5463818356
2FJxdEos,2024-02-14,1,0.3978922422,0.4006186268,0.4023333587,0.4027271186
xIuGh4j9,2024-02-14,0,0.2236984334,0.2278385672,0.2226830393,0.2233179354
6FWnYeyp,2024-02-14,1,0.8963179101,0.8988491188,0.8986230085,0.8982221817
rkZMgqMA,2024-02-14,1,0.4717884992,0.4733001851,0.4725355961,0.4673559987
Orm4wvkC,2024-02-15,1,0.5135947216,0.5130934841,0.5126800152,0.5139598133
UL7Dmhm0,2024-02-15,0,0.2398352225,0.2375828959,0.2348554289,0.2350162754
hn5zUURq,2024-02-15,1,0.8738762659,0.8761847155,0.8762120763,0.8752586642
8joKtVHP,2024-02-15,0,0.6145847535,0.6120738516,0.6133471323,0.6170693182
CdoaX5AS,2024-02-16,1,0.6652127574,0.6652279674,0.6633800231,0.6637496399
MB8mF6lp,2024-02-16,0,0.5558014031,0.5561606154,0.5570113197,0.5561564098
lrCTnoAF,2024-02-16,1,0.7313326492,0.7396383863,0.7404343131,0.7415692187
rHgrylB3,2024-02-16,0,0.5607223397,0.5608027853,0.563254666,0.5640209572
UXefYoeM,2024-02-16,1,0.3757378602,0.3767634528,0.3746933678,0.3707302073
AiDPmRf9,2024-02-16,1,0.5728114535,0.5767093969,0.5678847388,0.5655929587
nk0ZxAti,2024-02-16,1,0.5572767358,0.5615282277,0.5603740793,0.5633307628
0MVYQ3md,2024-02-16,1,0.5877349887,0.5935528423,0.5943522783,0.5936732311
MVWURqYk,2024-02-16,0,0.1222847878,0.1137269022,0.1061971264,0.09815060006
QuawxUec,2024-02-16,1,0.4847013867,0.4811335626,0.4914549283,0.4946100784
M7hnz8Q9,2024-02-16,0,0.5228374121,0.522749603,0.5242637882,0.5270072634
GUijZRuG,2024-02-16,0,0.1249074375,0.1166727362,0.1069604148,0.09594120684
0SpNRRmd,2024-02-16,1,0.6380930433,0.6401182232,0.6276273369,0.6287826408
YoCiEQ3j,2024-02-16,0,0.2985256535,0.2954977952,0.2916074968,0.2877705536
G2eLOnJd,2024-02-16,1,0.3507248721,0.3496828307,0.3499921228,0.3520736955
rqU1Uxfl,2024-02-16,1,0.7342063844,0.7352180515,0.7377108866,0.735524485
69HzyB9C,2024-02-17,0,0.4975161594,0.5065259596,0.5062271272,0.506516618
CKupiCil,2024-02-17,1,0.6284510487,0.6327279898,0.631929414,0.6340658089
vgpqoeXJ,2024-02-17,1,0.7417457523,0.7352813535,0.7414627361,0.7419673692
bosBMbAo,2024-02-17,1,0.4465302887,0.447789512,0.444525211,0.4386466525
MFS9iAN3,2024-02-17,1,0.4604656572,0.4618879824,0.4628742833,0.4688234559
vP0Bqp1a,2024-02-17,0,0.6505578062,0.6503953567,0.6547264726,0.6532561358
CdccuEFB,2024-02-17,1,0.7809693916,0.7850804377,0.7833512713,0.7822700859
dtLgZf64,2024-02-17,0,0.3674723764,0.3660200028,0.3648992995,0.3681426658
ID8ZD2dH,2024-02-17,1,0.6880587425,0.6921860858,0.6878881554,0.6875987173
4U8qhMUk,2024-02-18,0,0.5698638097,0.5777426831,0.5769235725,0.5751075881
U9ibzi4t,2024-02-18,0,0.6743586044,0.6753406696,0.675582253,0.6726909211
fePeSgCJ,2024-02-18,0,0.8164740396,0.8098726934,0.8104544308,0.809936842
6eKyJkZ5,2024-02-18,1,0.3446958232,0.345414318,0.3463410824,0.3469822907
xGSKMXZt,2024-02-18,0,0.482362707,0.4866606585,0.4860138386,0.4798759943
6Zr16Ck0,2024-02-18,0,0.4469371105,0.4413074013,0.4411063967,0.4463062012
hCMmGmJO,2024-02-18,1,0.6982531562,0.7003527165,0.7044022622,0.7033276051
G6ROLikm,2024-02-18,1,0.3339830494,0.3343568059,0.3359475677,0.3307853207
pnJuI9lC,2024-02-18,1,0.5337156874,0.5277370648,0.5279493198,0.5276467949
rmrdhtxe,2024-02-18,0,0.698023822,0.6941643776,0.6945309002,0.6956232932
Q39HRML8,2024-02-18,1,0.3636242089,0.3634181325,0.364690693,0.3653154033
SlX94jKC,2024-02-18,0,0.4380891402,0.4370844626,0.4482742385,0.4480550951
ELNqHT3I,2024-02-19,1,0.7110483136,0.709599722,0.7114458151,0.7120670068
YoOaRDRP,2024-02-19,1,0.6208750869,0.6216214927,0.6145867076,0.6147025143
x0vc7hzf,2024-02-19,0,0.2297766419,0.2285857474,0.228387521,0.2274406671
AeRU3JT1,2024-02-19,1,0.7489491214,0.7536302043,0.7578481772,0.7621159806
rL7mitpd,2024-02-19,0,0.4682077783,0.4606719286,0.4615063936,0.4618254723
thyE3AZI,2024-02-19,1,0.546028132,0.5463799785,0.5402545365,0.5426837787
OWj2ZAJn,2024-02-19,1,0.7206416091,0.7157481292,0.7163840163,0.7222992987
pQs55W46,2024-02-19,1,0.6322115181,0.6244182832,0.6250674098,0.6332589695
fH0WvXeP,2024-02-19,0,0.1563934197,0.1569588739,0.1511371248,0.1513926758
W4SQ4aEe,2024-02-19,0,0.7530318124,0.7426273547,0.744931766,0.7493577411
ngEvg2Fq,2024-02-19,0,0.2312288955,0.2314438798,0.2310816138,0.2378251039
IaoSt6Ci,2024-02-19,0,0.706590353,0.7063215654,0.7025408787,0.7099353561
jahgL73c,2024-02-20,0,0.6220786957,0.6212332998,0.6221491339,0.6183641025
M5gPmlqI,2024-02-20,1,0.4480382261,0.4488332726,0.4471490206,0.4500242837
hG8ZrHsp,2024-02-20,1,0.6124798928,0.6067660234,0.6054038384,0.6028731769
p235HO7U,2024-02-20,1,0.7763291389,0.7711159913,0.7777840459,0.7785466866
ChipQY0O,2024-02-20,1,0.09978415024,0.1005604314,0.09757090901,0.09982518074
fZH9zv91,2024-02-20,1,0.6766519015,0.6787209629,0.6809411368,0.6771373249
z7rpFJTH,2024-02-20,0,0.5152180244,0.5167368514,0.5146752683,0.5217275082
80bSFa6p,2024-02-20,0,0.1834101416,0.1848465146,0.1853140876,0.1848403743
K4wX9yYG,2024-02-20,0,0.3777088778,0.371631337,0.3758585779,0.3766645656
E34uVyBe,2024-02-20,1,0.8408893694,0.8367277024,0.8370452221,0.8389093584
8Sn6qixQ,2024-02-20,0,0.1365445795,0.1369141909,0.1373812494,0.1373545314
6HaAC4O2,2024-02-20,1,0.917695472,0.9188551688,0.9190622972,0.9191227681
vLCO6N6f,2024-02-20,1,0.5332449385,0.5348930198,0.5335667504,0.5332654052
6DPMiq5Q,2024-02-20,1,0.8990685226,0.8968025859,0.8967183389,0.8970276703
MRzsHLx0,2024-02-21,0,0.6650145653,0.6656869887,0.6648516545,0.6617980335
Ui0KUv7a,2024-02-21,1,0.4652120979,0.4677360014,0.4665983631,0.4676237801
lI6sgJao,2024-02-21,0,0.568992588,0.5705176264,0.5656078235,0.5689356285
EaK2Hgr3,2024-02-21,0,0.1116182408,0.1112503125,0.1095532979,0.1106601659
tOT5uWf5,2024-02-21,1,0.5739054145,0.573188003,0.5735416833,0.5693359593
EwPmgUIg,2024-02-21,1,0.8458147677,0.8462768747,0.8455219554,0.8456613463
h61j4u94,2024-02-21,1,0.8443453084,0.8470178149,0.8476399683,0.8469944799
OIcOVBqd,2024-02-21,0,0.3120483832,0.3172866482,0.3175380049,0.3170126014
pzqZiX2b,2024-02-22,0,0.6149675486,0.6152621267,0.6200631121,0.6186108524
CxLDBhJU,2024-02-22,1,0.8228104477,0.8249587818,0.8250117191,0.8250212738
x4SCUc6Q,2024-02-22,0,0.7643866026,0.7648825749,0.7612625857,0.7604191503
tEvuLgQo,2024-02-23,1,0.4062761279,0.4060053201,0.4037518221,0.4046449456
YJ7d6JEo,2024-02-23,0,0.8538070142,0.8554373997,0.8534787826,0.8530734862
MLRe5HvU,2024-02-24,0,0.6453880965,0.6459604349,0.6492413509,0.6481710814
2kIKl6ec,2024-02-24,1,0.6978736589,0.6987030253,0.7020484453,0.7020553857
S8R7mHGK,2024-02-24,1,0.728765511,0.7160586262,0.715463813,0.7044869639
bZM3lc1E,2024-02-24,1,0.4819111278,0.4840489834,0.4827678754,0.4711013287
KrOakwn8,2024-02-24,1,0.5199363973,0.5093500383,0.4946373921,0.4858072157
QVR9SFve,2024-02-24,0,0.8054085363,0.8093548676,0.8152877597,0.8000396163
Q3Jtxodo,2024-02-24,0,0.177546102,0.1701438132,0.162093982,0.1515262111
OfXEtRmU,2024-02-24,0,0.6196385894,0.6275966235,0.6352820487,0.6411546047
IwpHQg97,2024-02-24,0,0.2902489756,0.2872415418,0.2857722652,0.2860851312
nuT5TePl,2024-02-24,0,0.3233200909,0.3239195196,0.3247370387,0.3362650986
OveZx9do,2024-02-24,1,0.7310767094,0.7442368225,0.7676791595,0.7751664792
zFbwxTBi,2024-02-24,0,0.240691032,0.2413755383,0.2415475434,0.2305250802
bHBTnpQ9,2024-02-24,0,0.3085711301,0.3005066635,0.291624379,0.2825351074
hvBXo4uG,2024-02-24,0,0.1762640229,0.166225582,0.15705329,0.1469152639
8Sdoz7t4,2024-02-24,0,0.8188124152,0.822745271,0.8309130532,0.8354857374
KhRDRZg1,2024-02-24,1,0.7525365039,0.737440931,0.7393112936,0.7412534214
U3Y0UyAr,2024-02-24,0,0.2953210187,0.2813967899,0.267182486,0.2499052898
pE7PmQA3,2024-02-24,1,0.786039443,0.796936367,0.7995977785,0.7790106628
4fjfYpBG,2024-02-24,0,0.4232293023,0.4155151529,0.403220794,0.3941553581
Q3ijZQeA,2024-02-24,1,0.7061073628,0.7094660216,0.7173588219,0.7200649308
CKg2WOuT,2024-02-24,0,0.3993371731,0.3962739277,0.3819296766,0.3771989067
bHkbX4QM,2024-02-24,1,0.8139990772,0.8262004947,0.8273528323,0.8092898191
I1WURrlp,2024-02-24,0,0.1894690576,0.1832314101,0.2541078006,0.2439713127
dhVYQ23j,2024-02-24,1,0.7034921374,0.7085555629,0.7135217223,0.7178072396
jirKHEh0,2024-02-25,1,0.5144163025,0.5167174297,0.5146525133,0.5419378448
t0PICsTg,2024-02-25,0,0.1743675253,0.1761963092,0.1787954694,0.1855753111
vDOEwdFJ,2024-02-25,1,0.6788706593,0.6807171491,0.6866019037,0.6827507221
lMxFgNN7,2024-02-25,1,0.7271958147,0.7334695082,0.7318478168,0.730130881
27uBwBX9,2024-02-25,0,0.4539919904,0.4541997395,0.4548871041,0.4602847992
fFLWQn6f,2024-02-25,0,0.5491601418,0.5555398618,0.5604378049,0.5663214974
AVwBf381,2024-02-25,0,0.4195271999,0.3796233059,0.3970032987,0.3993551996
UcVoWD7g,2024-02-25,1,0.4556760238,0.4598260735,0.4629807943,0.4692530796
zZhIyk2M,2024-02-25,1,0.2071935533,0.2089250095,0.2131853988,0.2008742562
Y5KzQ6L0,2024-02-25,1,0.5603579159,0.560752102,0.5602254448,0.5625481343
IqHFVVhF,2024-02-25,0,0.4583827907,0.4595398892,0.450060622,0.4507469304
v16I5rZh,2024-02-25,0,0.5822036407,0.5941866813,0.5833874751,0.5878303534
zmOautMt,2024-02-26,1,0.7151476966,0.7152069345,0.7216483477,0.7219716944
faqIP0bL,2024-02-26,0,0.3780788582,0.3754571134,0.3735909277,0.3916076903
lhJuzop1,2024-02-26,1,0.502939616,0.5016269693,0.4963588787,0.4958832375
QPpVjjNC,2024-02-26,0,0.5053992314,0.505927871,0.505340365,0.4928207217
WrF7krZs,2024-02-26,1,0.47337147,0.4681207079,0.4747484604,0.4756700203
v9IFmM3f,2024-02-26,1,0.49934293,0.496364985,0.5003973024,0.4990959513
Q1xufOQQ,2024-02-26,0,0.1889259663,0.191088514,0.1949495326,0.1997245054
reGXy7Fl,2024-02-26,1,0.6375439526,0.6455712873,0.6472555989,0.6490844816
tYSHEgFJ,2024-02-26,0,0.6214721155,0.6144120574,0.6147274817,0.6137581375
IaHJntJ0,2024-02-26,0,0.2150112037,0.2272695344,0.2291511182,0.2269153632
WEH8wKjg,2024-02-27,1,0.2509398807,0.2526240688,0.2515777811,0.2510406473
xIFyyRUf,2024-02-27,1,0.5592771692,0.5674266995,0.5691703804,0.5708814217
QyHCxv6a,2024-02-27,1,0.3142164688,0.3193470513,0.3251631063,0.3277804303
WG8pZ4a7,2024-02-27,1,0.8680121252,0.8694601805,0.8639103588,0.8607330375
6w3N3Jy2,2024-02-27,0,0.2967141859,0.2969522253,0.2969184657,0.2965787366
4SFGybL5,2024-02-27,0,0.3128770013,0.3072815514,0.3080017787,0.3159322629
G8pEQtqF,2024-02-27,1,0.6061569263,0.6045244432,0.6075759179,0.6174196984
KSsNhCh0,2024-02-27,0,0.3295637888,0.322534836,0.3294835316,0.3284030823
IBD4v0ym,2024-02-27,1,0.5881171028,0.5968859312,0.5941772586,0.578403054
pnJBl2ll,2024-02-27,0,0.3150637643,0.3145183088,0.3203159648,0.3140172806
8rs6S2E2,2024-02-27,0,0.4876276161,0.4848773471,0.4838616369,0.4849130477
A77lYOED,2024-02-27,1,0.543575822,0.5433029533,0.5418983945,0.5389607585
KORLDDUP,2024-02-27,1,0.7954839107,0.7948811284,0.7952943074,0.7950914593
x4Em9Xxs,2024-02-27,1,0.3040553706,0.3017224386,0.2993176122,0.2965075757
bN0Wd8iE,2024-02-27,0,0.6386333689,0.6454270641,0.6453277483,0.6456596075
4GqZkAxJ,2024-02-27,1,0.9059402367,0.913034196,0.919480234,0.9275062485
nZuARMT8,2024-02-27,1,0.7926094626,0.7941555572,0.7969199778,0.7976356049
W2oRiW76,2024-02-27,0,0.6552865133,0.6524515526,0.6433089983,0.6419996622
S0ixno1G,2024-02-28,0,0.2796074203,0.2889649652,0.2869461034,0.285367993
fohREAA7,2024-02-28,1,0.391733668,0.3943046816,0.3974661991,0.3772773031
WnV2NfAG,2024-02-28,0,0.1916413421,0.1888164546,0.1880614092,0.1897502247
xQVbOzeA,2024-02-28,0,0.352368876,0.3540047367,0.351080894,0.3525838935
KhV1nYO9,2024-02-28,1,0.4829920315,0.4773755627,0.4769357376,0.4831876832
UuKPmMlf,2024-02-28,0,0.4979334027,0.5064773281,0.5078800229,0.5034918616
IRFr13bM,2024-02-28,1,0.3429625363,0.3423336151,0.3428910865,0.3426056814
dhXv1IGC,2024-02-28,1,0.8846432668,0.8824882833,0.8796279929,0.8786542537
lh3YNxPf,2024-02-29,0,0.3487612228,0.3365271263,0.3295369709,0.3232739084
hjy9e0wc,2024-02-29,1,0.4504330731,0.4445975642,0.4505242385,0.4492019396
Amagrj3t,2024-02-29,1,0.7672237175,0.7630682206,0.7637343337,0.761225458
0QHu8zSQ,2024-02-29,1,0.7407243483,0.7442019759,0.7469644611,0.7516808006
dEEgWFZ4,2024-02-29,1,0.3286414785,0.3250141799,0.3245549854,0.3218242992
SvAkXeKb,2024-02-29,0,0.4344302834,0.4290587195,0.4304858757,0.434842437
E9FTAxr8,2024-02-29,1,0.4132849974,0.4158644198,0.418149605,0.4199155888
AclszqDk,2024-02-29,1,0.6696445639,0.6646766445,0.667271989,0.6672293385
pOxPvdcI,2024-03-01,1,0.5600267807,0.5603787331,0.5608188253,0.5629478123
IkAwsDWH,2024-03-01,0,0.490972767,0.4911399279,0.4915942024,0.4875048344
nmDCDVl6,2024-03-01,0,0.6803759928,0.6766359246,0.6783917189,0.678740584
KSedufd6,2024-03-01,0,0.3502875715,0.3448183385,0.3468194232,0.3448368919
UmriWAzj,2024-03-01,0,0.4104130146,0.412603853,0.4124471171,0.4136652139
xfcKXzP0,2024-03-01,1,0.8190857232,0.81844259,0.8153554641,0.8147899121
UqlQw6Jf,2024-03-01,1,0.4967291293,0.4941532329,0.5001500925,0.5033175771
SY0fVUkd,2024-03-01,0,0.637766548,0.6368312337,0.638705838,0.6398760184
GOC5oV5g,2024-03-02,0,0.4484106774,0.4451227255,0.4445593972,0.448576348
